Date Time,Txn Hash,Type,From Wallet,To Wallet,Token Name,Token Amount In,Token Amount Out,Fiat Value In,Fiat Value Out,Realised Gains/Loss,Account,Tags,Notes,Blockchain
2025-04-27T15:39:47.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xec671c826c9be7d2fd169d548b9914e44db7b775517395d778bb999afc5b83b6"",""0xec671c826c9be7d2fd169d548b9914e44db7b775517395d778bb999afc5b83b6"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x1c873c172662c3774D089aB967911bC32C04bb08"",""Mercs Mainnet Cohort"")","=HYPERLINK(""https://etherscan.io/address/0xAbd80183650e319080B5384ae208f50B42A14A7a"",""avelous0x.eth"")",ETH,,0.6,,1076.2151064438081,-598.1161901115564,09-Internal Cohort Streams,,,ethereum
2025-04-26T11:14:59.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0x7e56c7069bb2da935d973dad992ca12b584454995759568fd2d7878c078ebe24"",""0x7e56c7069bb2da935d973dad992ca12b584454995759568fd2d7878c078ebe24"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x882d6aB20cE8Af9cB32e6eE3dc85f090427BCD1a"",""NiftyInk Cohort"")","=HYPERLINK(""https://etherscan.io/address/0xe5F7e675A48b180eD2C81d0211E23b44ECE9c926"",""aimv999.eth"")",ETH,,0.5,,910.63476516456955,-484.6413152982342,09-Internal Cohort Streams,,,ethereum
2025-04-25T16:46:19.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0xcf2404d75d50552df6c2bfb79c4d1fb24342851d1156421924c9ff7ce26264e5"",""0xcf2404d75d50552df6c2bfb79c4d1fb24342851d1156421924c9ff7ce26264e5"")",Deposit,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x34aA3F359A9D614239015126635CE7732c18fDF3"",""austingriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xa81a6a910FeD20374361B35C451a4a44F86CeD46"",""signer.buidlguidl.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",0.005,,8.9439909021656285,,,23-Deploying Contracts/Signing,,,optimism
2025-04-24T23:04:35.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0x4d7ba41d542435006cedda29661e6bc9467ab8add485e73eb0bc9c3c201a561d"",""0x4d7ba41d542435006cedda29661e6bc9467ab8add485e73eb0bc9c3c201a561d"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x1c873c172662c3774D089aB967911bC32C04bb08"",""Mercs Mainnet Cohort"")","=HYPERLINK(""https://etherscan.io/address/0x598cb95773D9b66a27a5780DB5EED2d018685879"",""byteatatime.eth"")",ETH,,0.3,,536.63945412993771,-300.52619414774454,09-Internal Cohort Streams,,,ethereum
2025-04-24T11:16:47.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xcd6047dee1fad5933d91b2451ef700b035d86fd3d5d292b5d705cbff5e4e4657"",""0xcd6047dee1fad5933d91b2451ef700b035d86fd3d5d292b5d705cbff5e4e4657"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x1c873c172662c3774D089aB967911bC32C04bb08"",""Mercs Mainnet Cohort"")","=HYPERLINK(""https://etherscan.io/address/0x8c9D11cE64289701eFEB6A68c16e849E9A2e781d"",""monyo.eth"")",ETH,,0.1353,,239.39880670250512671,-138.16290067072956804,09-Internal Cohort Streams,,,ethereum
2025-04-23T15:35:23.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0x71994d2a99b884c65641ac0119e429f599965355ee856486f74ad5fa54fe9904"",""0x71994d2a99b884c65641ac0119e429f599965355ee856486f74ad5fa54fe9904"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0xd0acE9462d957485904B3437D4818ee2f9F2EfED"",""Owners Cohort"")","=HYPERLINK(""https://etherscan.io/address/0xB4F53bd85c00EF22946d24Ae26BC38Ac64F5E7B1"",""pabl0cks.eth"")",ETH,,0.72,,1291.65829162958448,-717.53926423685292,09-Internal Cohort Streams,,,ethereum
2025-04-23T15:34:11.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x1b4be8403ce831f9d97db4776b2a464df321775cdd1113f622ea1dd56dc0f468"",""0x1b4be8403ce831f9d97db4776b2a464df321775cdd1113f622ea1dd56dc0f468"")",Withdrawal,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x964d0C9a421953F95dAF3A5c5406093a3014A5D8"",""Sand Garden Cohort"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xB4F53bd85c00EF22946d24Ae26BC38Ac64F5E7B1"",""pabl0cks.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",,0.72,,1291.65829162958448,194.42968217496576,09-Internal Cohort Streams,,,optimism
2025-04-23T15:12:49.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0xe15c55c71b194c08ec8834da971fb1f539ec8d33ee47c295281114cabe38ca4b"",""0xe15c55c71b194c08ec8834da971fb1f539ec8d33ee47c295281114cabe38ca4b"")",Withdrawal,"=HYPERLINK(""https://optimistic.etherscan.io/address/0xFB3e1883DDFe0B3116fd9B477623D9A7440df5AA"",""Batch Grants OP Safe"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x059E31Ea8A88b62FE1603CCE134eF7c1cC557395"",""0x059E31Ea8A88b62FE1603CCE134eF7c1cC557395"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",,0.3,,538.1909548456602,-4.4299746730267902256052105272694,26-Batch Grants,,,optimism
2025-04-23T12:32:01.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x84ec449fd4526025b7d4a007bcb3124da509a29de56213b5923e4d5dc6645d45"",""0x84ec449fd4526025b7d4a007bcb3124da509a29de56213b5923e4d5dc6645d45"")",Withdrawal (Group),"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xFB3e1883DDFe0B3116fd9B477623D9A7440df5AA"",""Batch Grants OP Safe"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",,0.276789025868702357,,496.551167076923544099368623203638,2.43405449354802193259668330688,19-Inhouse Withdraw,,,optimism
2025-04-23T12:32:01.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x84ec449fd4526025b7d4a007bcb3124da509a29de56213b5923e4d5dc6645d45"",""0x84ec449fd4526025b7d4a007bcb3124da509a29de56213b5923e4d5dc6645d45"")",Deposit (Group),"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xFB3e1883DDFe0B3116fd9B477623D9A7440df5AA"",""Batch Grants OP Safe"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",0.276789025868702357,,496.551167076923544099368623203638,,,07-Inhouse Deposit,,,optimism
2025-04-23T12:32:01.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x84ec449fd4526025b7d4a007bcb3124da509a29de56213b5923e4d5dc6645d45"",""0x84ec449fd4526025b7d4a007bcb3124da509a29de56213b5923e4d5dc6645d45"")",Fee,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")",,"=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",,0.000001539126971146,,0.002761147380765915451762401964,0,20-Fee,,,optimism
2025-04-23T12:30:57.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x657f0c01717d48674bb1a7421e91fbefaa5914f3a3ca176a74f89f50331705d4"",""0x657f0c01717d48674bb1a7421e91fbefaa5914f3a3ca176a74f89f50331705d4"")",Deposit,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x4200000000000000000000000000000000000006"",""Wrapped Ether"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",0.277188235760364812,,497.267337586182374830226356629608,,,15-Swap IN,,,optimism
2025-04-23T12:30:57.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x657f0c01717d48674bb1a7421e91fbefaa5914f3a3ca176a74f89f50331705d4"",""0x657f0c01717d48674bb1a7421e91fbefaa5914f3a3ca176a74f89f50331705d4"")",Withdrawal,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x68F5C0A2DE713a54991E01858Fd27a3832401849"",""0x68F5C0A2DE713a54991E01858Fd27a3832401849"")","=HYPERLINK(""https://optimistic.etherscan.io/address/0x4200000000000000000000000000000000000042"",""OP"")",,650,,500.94664415549936,-2012.449101516820950169773643370392,14-Swap OUT,,,optimism
2025-04-23T12:30:57.000-06:00,"=HYPERLINK(""https://optimistic.etherscan.io/tx/0x657f0c01717d48674bb1a7421e91fbefaa5914f3a3ca176a74f89f50331705d4"",""0x657f0c01717d48674bb1a7421e91fbefaa5914f3a3ca176a74f89f50331705d4"")",Fee,"=HYPERLINK(""https://optimistic.etherscan.io/address/0x11E91FB4793047a68dFff29158387229eA313ffE"",""buidlguidl.zakgriffith.eth"")",,"=HYPERLINK(""https://optimistic.etherscan.io/address/0xDeadDeAddeAddEAddeadDEaDDEAdDeaDDeAD0000"",""ETH"")",,0.000005086759348907,,0.009125492903527823718755211338,0.001373634727095171906934192256,20-Fee,,,optimism
2025-04-21T06:49:11.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xe2504c5e37ddf06bc0910262be66b00757a5b3e156b3a4920653f584e406028c"",""0xe2504c5e37ddf06bc0910262be66b00757a5b3e156b3a4920653f584e406028c"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0xd0acE9462d957485904B3437D4818ee2f9F2EfED"",""Owners Cohort"")","=HYPERLINK(""https://etherscan.io/address/0x5f97Cf9DD2cb7b53C47f6b1c26Ab4Bd143325d45"",""gnole.eth"")",ETH,,1,,1577.4465595922347,-1213.1056013333728,09-Internal Cohort Streams,,,ethereum
2025-04-21T04:21:59.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xfa32a8a427e3ddd883900f33ab011534899a03aaa6f77dadcff8be1efbdbe29e"",""0xfa32a8a427e3ddd883900f33ab011534899a03aaa6f77dadcff8be1efbdbe29e"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x48d0f47B832D75dFD55Bb7A85839fcff7a32bCC1"",""Graph Cohort "")","=HYPERLINK(""https://etherscan.io/address/0x02cba1233c543a25669dBA2A00B1806F863288BB"",""siddhantk.eth"")","=HYPERLINK(""https://etherscan.io/address/0xc944E90C64B2c07662A292be6244BDf05Cda44a7"",""GRT"")",,830,,68.768857608647256,-63.092287725167986,31-External Cohort Streams,,,ethereum
2025-04-20T09:51:59.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0xcc1a0631c3b2f371533afd17371e7449aed29e93a5b03c1b51d0c8168c2a5d7b"",""0xcc1a0631c3b2f371533afd17371e7449aed29e93a5b03c1b51d0c8168c2a5d7b"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x1c873c172662c3774D089aB967911bC32C04bb08"",""Mercs Mainnet Cohort"")","=HYPERLINK(""https://etherscan.io/address/0x8c9D11cE64289701eFEB6A68c16e849E9A2e781d"",""monyo.eth"")",ETH,,0.1842,,297.49225695550071204,-216.52745108699618946,09-Internal Cohort Streams,,,ethereum
2025-04-19T10:08:35.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0x50a1b573a3df00e1ea5ca78c767337cdef392707412887553ae7dde47aeb70f5"",""0x50a1b573a3df00e1ea5ca78c767337cdef392707412887553ae7dde47aeb70f5"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x882d6aB20cE8Af9cB32e6eE3dc85f090427BCD1a"",""NiftyInk Cohort"")","=HYPERLINK(""https://etherscan.io/address/0xe5F7e675A48b180eD2C81d0211E23b44ECE9c926"",""aimv999.eth"")",ETH,,0.25,,397.287905206768875,-300.350135024633,09-Internal Cohort Streams,,,ethereum
2025-04-18T09:04:23.000-06:00,"=HYPERLINK(""https://etherscan.io/tx/0x0132cfafef1ff488081d9a0a5ca9e03990d0589c61b59247382d05713aaea490"",""0x0132cfafef1ff488081d9a0a5ca9e03990d0589c61b59247382d05713aaea490"")",Withdrawal,"=HYPERLINK(""https://etherscan.io/address/0x48d0f47B832D75dFD55Bb7A85839fcff7a32bCC1"",""Graph Cohort "")","=HYPERLINK(""https://etherscan.io/address/0xFFf6a812685f045acE23A65312ca9B1F506cC67d"",""musicmediatech.eth"")","=HYPERLINK(""https://etherscan.io/address/0xc944E90C64B2c07662A292be6244BDf05Cda44a7"",""GRT"")",,2000,,155.58889379960302,-162.14880579995178,31-External Cohort Streams,,,ethereum
2025-04-16T17:42:28.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xe9240709ee2a0bfbc3801cc5463eae440f91dbd6e01d04f0aa20a5d724bc0af6"",""0xe9240709ee2a0bfbc3801cc5463eae440f91dbd6e01d04f0aa20a5d724bc0af6"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",5,,4.999921098053581,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T17:04:29.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x637ee521ff844637fa736d945346c9aff9289ffec65e95b6d35f82c6c1bae708"",""0x637ee521ff844637fa736d945346c9aff9289ffec65e95b6d35f82c6c1bae708"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",3,,2.9999526588321486,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T17:04:29.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x637ee521ff844637fa736d945346c9aff9289ffec65e95b6d35f82c6c1bae708"",""0x637ee521ff844637fa736d945346c9aff9289ffec65e95b6d35f82c6c1bae708"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.9999842196107162,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T16:48:52.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xe3db42d8681e8c398e326d787947ed753a814cc0fd69680fc38b60f26b12beb2"",""0xe3db42d8681e8c398e326d787947ed753a814cc0fd69680fc38b60f26b12beb2"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.9999842196107162,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T16:48:00.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x3e69c2f18fb5b159eadf2ed328197800e6c5055ce437a198cf9dfa4d34ae8f6e"",""0x3e69c2f18fb5b159eadf2ed328197800e6c5055ce437a198cf9dfa4d34ae8f6e"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.9999842196107162,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T16:48:00.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x3e69c2f18fb5b159eadf2ed328197800e6c5055ce437a198cf9dfa4d34ae8f6e"",""0x3e69c2f18fb5b159eadf2ed328197800e6c5055ce437a198cf9dfa4d34ae8f6e"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1,,0.9999842196107162,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T16:09:47.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x84b7502373185e73667c10fb8de43f98b93f511164b2dfc9376b69ba073e7be4"",""0x84b7502373185e73667c10fb8de43f98b93f511164b2dfc9376b69ba073e7be4"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x683B290c83Ac6D466fCC9453e2b25b79F19f7Bac"",""0x683B290c83Ac6D466fCC9453e2b25b79F19f7Bac"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.002,,3.1554147033520234,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T15:51:02.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xb9a37ab9cf65066a9748f1e5892d0ba506d773341242cb7ecc7abf284afaffdd"",""0xb9a37ab9cf65066a9748f1e5892d0ba506d773341242cb7ecc7abf284afaffdd"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0xD91cFb94A772155D8f73d071B3CAe6C612362408"",""0xD91cFb94A772155D8f73d071B3CAe6C612362408"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.0064,,10.09732705072647488,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T15:39:59.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xf0d746364f7480bba04cb509a9c9380add1878f0263b7258fe6a0660c69ed9d8"",""0xf0d746364f7480bba04cb509a9c9380add1878f0263b7258fe6a0660c69ed9d8"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",3,,2.9999526588321486,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T15:39:59.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xf0d746364f7480bba04cb509a9c9380add1878f0263b7258fe6a0660c69ed9d8"",""0xf0d746364f7480bba04cb509a9c9380add1878f0263b7258fe6a0660c69ed9d8"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",3,,2.9999526588321486,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T15:39:59.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xf0d746364f7480bba04cb509a9c9380add1878f0263b7258fe6a0660c69ed9d8"",""0xf0d746364f7480bba04cb509a9c9380add1878f0263b7258fe6a0660c69ed9d8"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",3.964,,3.9639374465368790168,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T11:51:29.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x1ca023a3928543ec0e7568927ae69176e5f60c071f92b8977b92eac9c6278397"",""0x1ca023a3928543ec0e7568927ae69176e5f60c071f92b8977b92eac9c6278397"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1.25,,1.24998027451339525,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T08:47:39.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x09a8b1902b56497a92ace28a159df5f41ef49f2a4756312abb0ca3c0d8b3fa2a"",""0x09a8b1902b56497a92ace28a159df5f41ef49f2a4756312abb0ca3c0d8b3fa2a"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",10,,9.999842196107162,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T08:08:52.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x1467d5e8e988f9f9d3b35d4581060feebe360b4270fca39578b1f07b1dfc9c5f"",""0x1467d5e8e988f9f9d3b35d4581060feebe360b4270fca39578b1f07b1dfc9c5f"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x20E13e46090bb00e1D5C233241F45c26B47cd866"",""0x20E13e46090bb00e1D5C233241F45c26B47cd866"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.01,,15.777073516760117,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T07:47:09.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x0b160ad75f8716fda5cdde1278472872ba70f9db600a07ce63aa566ab8f1f0ba"",""0x0b160ad75f8716fda5cdde1278472872ba70f9db600a07ce63aa566ab8f1f0ba"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",3,,2.9999526588321486,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T07:47:09.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x0b160ad75f8716fda5cdde1278472872ba70f9db600a07ce63aa566ab8f1f0ba"",""0x0b160ad75f8716fda5cdde1278472872ba70f9db600a07ce63aa566ab8f1f0ba"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",3,,2.9999526588321486,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T07:17:55.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0x9aa067a87fd68f89b2304c8159d37ec78667f7b4bae66199ed2c3919361843ef"",""0x9aa067a87fd68f89b2304c8159d37ec78667f7b4bae66199ed2c3919361843ef"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"",""0x8e1bD5Da87C14dd8e08F7ecc2aBf9D1d558ea174"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")","=HYPERLINK(""https://arbiscan.io/address/0xaf88d065e77c8cC2239327C5EDb3A432268e5831"",""USDC"")",1.111,,1.1109824679875056982,,,08-GitCoin Grants,,,arbitrum_one
2025-04-16T07:17:17.000-06:00,"=HYPERLINK(""https://arbiscan.io/tx/0xc731cc1b599af6eec55d13b12758c6f0f8b1185c5d51a9cc2428e49870bfe0fe"",""0xc731cc1b599af6eec55d13b12758c6f0f8b1185c5d51a9cc2428e49870bfe0fe"")",Deposit,"=HYPERLINK(""https://arbiscan.io/address/0x36b7E0738fe11f05d26dA55d10eE679e684e06f4"",""0x36b7E0738fe11f05d26dA55d10eE679e684e06f4"")","=HYPERLINK(""https://arbiscan.io/address/0x8cD78a945c6D209fe8C7ed8Ee1712F43bec17781"",""hot.buidlguidl.eth"")",ETH,0.007,,11.0439514617320819,,,08-GitCoin Grants,,,arbitrum_one
